PLC_NM,CTPR_NM,CARD_USE_AMT,CARD_UTILIIZA_CAS_CO,BASE_QUARTER
광안리해수욕장,충남,73204833.0,2640,2021년 2분기
광안리해수욕장,전북,73037004.0,3086,2021년 2분기
이기대 몽돌해변,서울,72768308.0,1700,2021년 2분기
마린시티 카페거리,경북,72061292.0,1465,2021년 2분기
전포카페거리,대구,71680827.0,3789,2021년 2분기
태종대,경기,69741081.0,4746,2021년 2분기
부평깡통시장,전남,69702170.0,1565,2021년 2분기
해운대해수욕장,광주,68835195.0,1535,2021년 2분기
부산시민공원,부산,67244454.0,8346,2021년 2분기
마린시티 카페거리,인천,66341255.0,1430,2021년 2분기
다대포해수욕장,서울,65928572.0,3835,2021년 2분기
다대포해수욕장,경기,65052410.0,3707,2021년 2분기
마린시티 카페거리,경남,63432599.0,2010,2021년 2분기
흰여울문화마을,부산,62118141.0,4859,2021년 2분기
마린시티 카페거리,대구,61627514.0,1630,2021년 2분기
마린시티 카페거리,경북,60177125.0,840,2021년 2분기
마린시티 카페거리,울산,59563273.0,1500,2021년 2분기
해운대해수욕장,전북,58899733.0,1225,2021년 2분기
해운대해수욕장,세종,58546375.0,1330,2021년 2분기
일광해수욕장,경남,57155208.0,2551,2021년 2분기
부평깡통시장,대전,55018840.0,1840,2021년 2분기
보수동책방골목,경북,54942685.0,2265,2021년 2분기
해운대해수욕장,충남,54710393.0,1400,2021년 2분기
해운대해수욕장,강원,54691376.0,1290,2021년 2분기
누리마루APEC하우스,대구,54094934.0,1025,2021년 2분기
누리마루APEC하우스,인천,53985632.0,960,2021년 2분기
이기대 몽돌해변,서울,53820170.0,2995,2021년 2분기
누리마루APEC하우스,충남,53756504.0,725,2021년 2분기
태종대,서울,53670440.0,4055,2021년 2분기
누리마루APEC하우스,울산,53369804.0,1150,2021년 2분기
해운대해수욕장,전남,52767614.0,1290,2021년 2분기
송도해수욕장,울산,52681538.0,2595,2021년 2분기
송도해수욕장,인천,51927763.0,2120,2021년 2분기
감천문화마을,서울,51063718.0,4428,2021년 2분기
태종대,경남,50782788.0,2871,2021년 2분기
누리마루APEC하우스,광주,50163168.0,670,2021년 2분기
누리마루APEC하우스,대전,49843196.0,945,2021년 2분기
보수동책방골목,울산,49566246.0,2800,2021년 2분기
흰여울문화마을,서울,48137572.0,3914,2021년 2분기
송정해수욕장,경남,46885051.0,3345,2021년 2분기
광안리해수욕장,강원,46559779.0,1836,2021년 2분기
광안리해수욕장,전남,45953468.0,1785,2021년 2분기
송도해수욕장,대구,45829680.0,2006,2021년 2분기
광안리해수욕장,광주,45251168.0,2086,2021년 2분기
전포카페거리,인천,45218556.0,2298,2021년 2분기
전포카페거리,경북,45053051.0,2688,2021년 2분기
마린시티 카페거리,강원,45015251.0,600,2021년 2분기
흰여울문화마을,경기,44999402.0,3793,2021년 2분기
해운대해수욕장,제주,44720375.0,1045,2021년 2분기
마린시티 카페거리,대전,44330205.0,945,2021년 2분기
부평깡통시장,강원,44320969.0,1290,2021년 2분기
부평깡통시장,전북,43719393.0,1015,2021년 2분기
부평깡통시장,제주,43165725.0,855,2021년 2분기
광안리해수욕장,제주,42888928.0,1446,2021년 2분기
마린시티 카페거리,대구,42678610.0,1041,2021년 2분기
부산시민공원,부산,42123614.0,6167,2021년 2분기
일광해수욕장,경남,42111625.0,1601,2021년 2분기
송정해수욕장,서울,40578794.0,2717,2021년 2분기
부평깡통시장,광주,39688110.0,1035,2021년 2분기
광안리해수욕장,전북,39487246.0,1626,2021년 2분기
송도해수욕장,경북,39269164.0,1525,2021년 2분기
이기대 몽돌해변,경기,38502160.0,2876,2021년 2분기
보수동책방골목,인천,38165261.0,2460,2021년 2분기
누리마루APEC하우스,울산,36968761.0,635,2021년 2분기
감천문화마을,경기,36431029.0,3780,2021년 2분기
송정해수욕장,경기,36361172.0,2351,2021년 2분기
마린시티 카페거리,충북,36144458.0,995,2021년 2분기
마린시티 카페거리,충남,35416040.0,890,2021년 2분기
송도해수욕장,대전,35408898.0,1405,2021년 2분기
누리마루APEC하우스,대전,34821318.0,661,2021년 2분기
누리마루APEC하우스,세종,34579317.0,385,2021년 2분기
누리마루APEC하우스,경북,34437716.0,705,2021년 2분기
송정해수욕장,울산,34411991.0,2265,2021년 2분기
마린시티 카페거리,대전,34400492.0,675,2021년 2분기
다대포해수욕장,서울,34107733.0,1885,2021년 2분기
누리마루APEC하우스,전북,33546747.0,475,2021년 2분기
태종대,서울,33470159.0,2322,2021년 2분기
마린시티 카페거리,인천,33372151.0,795,2021년 2분기
태종대,경기,32811974.0,2170,2021년 2분기
보수동책방골목,강원,32606593.0,900,2021년 2분기
송도해수욕장,충남,32544719.0,1220,2021년 2분기
보수동책방골목,울산,32519732.0,1565,2021년 2분기
이기대 몽돌해변,대전,32495475.0,245,2021년 2분기
송도해수욕장,울산,32404255.0,1395,2021년 2분기
이기대 몽돌해변,울산,32388424.0,1230,2021년 2분기
전포카페거리,전남,32304096.0,1490,2021년 2분기
송정해수욕장,대구,32287986.0,1580,2021년 2분기
마린시티 카페거리,울산,32277610.0,790,2021년 2분기
누리마루APEC하우스,충북,31803336.0,715,2021년 2분기
해운대해수욕장,세종,31737012.0,755,2021년 2분기
송도해수욕장,충북,31664027.0,1410,2021년 2분기
서면,세종,31622391.0,825,2021년 2분기
보수동책방골목,대구,30168479.0,1625,2021년 2분기
부평깡통시장,세종,29318256.0,700,2021년 2분기
다대포해수욕장,경북,29296386.0,1270,2021년 2분기
일광해수욕장,울산,29212814.0,1090,2021년 2분기
누리마루APEC하우스,충남,28971977.0,395,2021년 2분기
다대포해수욕장,경기,28572664.0,1870,2021년 2분기
마린시티 카페거리,충남,28505101.0,495,2021년 2분기
마린시티 카페거리,광주,28309908.0,555,2021년 2분기
전포카페거리,충북,28000634.0,1300,2021년 2분기
을숙도,부산,27513582.0,5872,2021년 2분기
광안리해수욕장,세종,27420570.0,1155,2021년 2분기
이기대 몽돌해변,경기,26980034.0,1535,2021년 2분기
마린시티 카페거리,전남,26206422.0,620,2021년 2분기
감천문화마을,서울,25741732.0,2852,2021년 2분기
마린시티 카페거리,충북,25408440.0,595,2021년 2분기
다대포해수욕장,대구,25265216.0,1315,2021년 2분기
전포카페거리,강원,24693289.0,1145,2021년 2분기
감천문화마을,경기,24610669.0,2571,2021년 2분기
보수동책방골목,경북,24548441.0,1170,2021년 2분기
이기대 몽돌해변,울산,24145749.0,711,2021년 2분기
송도해수욕장,강원,23559918.0,945,2021년 2분기
전포카페거리,인천,22318777.0,1151,2021년 2분기
누리마루APEC하우스,세종,22137080.0,160,2021년 2분기
태종대,대구,22016765.0,1130,2021년 2분기
흰여울문화마을,경남,21949271.0,1660,2021년 2분기
보수동책방골목,인천,21678138.0,1205,2021년 2분기
송도해수욕장,대전,21519795.0,841,2021년 2분기
누리마루APEC하우스,강원,21471101.0,510,2021년 2분기
다대포해수욕장,울산,21339036.0,1195,2021년 2분기
일광해수욕장,경기,20949948.0,830,2021년 2분기
송도해수욕장,충남,20144639.0,815,2021년 2분기
송도해수욕장,전남,20128137.0,815,2021년 2분기
일광해수욕장,서울,19913565.0,925,2021년 2분기
누리마루APEC하우스,광주,19800417.0,430,2021년 2분기
누리마루APEC하우스,전남,19268945.0,360,2021년 2분기
흰여울문화마을,인천,19254417.0,1525,2021년 2분기
이기대 몽돌해변,전남,19205905.0,85,2021년 2분기
이기대 몽돌해변,경북,18997297.0,836,2021년 2분기
누리마루APEC하우스,전남,18823945.0,210,2021년 2분기
전포카페거리,광주,18661204.0,945,2021년 2분기
보수동책방골목,대구,18424251.0,1025,2021년 2분기
송도해수욕장,광주,18354720.0,720,2021년 2분기
보수동책방골목,충북,18345878.0,1075,2021년 2분기
태종대,울산,18279712.0,945,2021년 2분기
송정해수욕장,경북,18181691.0,1210,2021년 2분기
송정해수욕장,대구,18031666.0,885,2021년 2분기
이기대 몽돌해변,전남,17950412.0,330,2021년 2분기
보수동책방골목,충남,17677659.0,885,2021년 2분기
누리마루APEC하우스,충북,17675591.0,340,2021년 2분기
을숙도,부산,17608220.0,3985,2021년 2분기
전포카페거리,대전,17233861.0,1190,2021년 2분기
송도해수욕장,전북,17206092.0,605,2021년 2분기
광안리해수욕장,세종,17071906.0,615,2021년 2분기
송도해수욕장,충북,17061027.0,695,2021년 2분기
일광해수욕장,울산,16996613.0,685,2021년 2분기
보수동책방골목,제주,16776865.0,855,2021년 2분기
